Pclass,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
3,male,0.2985093323312038,0,0,315092,0.0005826514130586424,,S
3,female,0.37218010356136805,0,0,383123,0.0007264471819317893,,Q
1,female,0.7995740949517726,1,1,112901,0.0015606646955741983,B26,S
1,male,0.3736690467242891,1,2,113781,0.0007293534054359757,C22 C26,S
3,male,0.008267568583239383,0,1,392091,1.613721916150667e-05,,S
1,male,0.6868345233621446,1,1,12749,0.001340611707008198,B69,S
3,female,0.5615683327070023,1,0,350026,0.0010961083863793091,,S
3,male,0.22334961793811847,0,0,315091,0.00043594942068130894,,S
3,male,0.27345609420017536,0,0,2658,0.0005337507489328646,,C
3,male,0.37218010356136805,0,0,LP 1588,0.0007264471819317893,,S
3,female,0.46135538018288863,0,0,368364,0.000900505729876198,,Q
1,female,0.6868345233621446,0,0,PC 17760,0.001340611707008198,C32,C
3,female,0.21082299887260428,0,0,AQ/3. 30631,0.00041149908861842007,,Q
1,male,0.711887761493173,1,0,PC 17569,0.0013895123711339758,B78,C
2,male,0.2358762370036327,0,0,28004,0.0004603997527441978,,S
3,male,0.33608918952774647,0,0,350408,0.000656002409247309,,S
2,male,0.27345609420017536,2,0,C.A. 31029,0.0005337507489328646,,S
3,male,0.32356257046223225,0,0,347075,0.0006315520771844202,,S
3,male,0.311035951396718,0,0,2654,0.0006071017451215313,F E57,C
2,male,0.32356257046223225,0,0,244368,0.0006315520771844202,F2,S
1,male,0.41124890392083174,0,0,113790,0.0008027044016246424,,S
1,female,0.4864086183139171,0,0,24160,0.0009494063940019758,,S
3,male,0.2859827132656896,0,0,SOTON/O.Q. 3101309,0.0005582010809957534,,S
2,female,0.1481899035450332,2,1,230136,0.00028924742830397564,F4,S
1,male,0.5740949517725166,0,0,PC 17585,0.0011205587184421981,,C
2,male,0.36114242765877486,1,0,2003,0.0007049030733730868,,S
2,male,0.26092947513466114,0,0,236854,0.0005093004168699757,,S
2,female,0.599148189903545,0,2,C.A. 33112,0.0011694593825679759,,S
1,male,0.4864086183139171,0,0,PC 17580,0.0009494063940019758,A18,C
3,male,0.37218010356136805,0,0,2684,0.0007264471819317893,,C
3,female,0.2358762370036327,1,1,2653,0.0004603997527441978,,C
3,male,0.33608918952774647,0,0,349229,0.000656002409247309,,S
1,male,0.3736690467242891,0,0,110469,0.0007293534054359757,C106,S
2,male,0.3987222848553175,0,0,244360,0.0007782540695617535,,S
3,male,0.4864086183139171,0,2,2675,0.0009494063940019758,,C
2,male,0.311035951396718,0,0,C.A. 31029,0.0006071017451215313,,S
3,male,0.37218010356136805,0,0,2622,0.0007264471819317893,,C
2,male,0.22334961793811847,0,0,C.A. 15185,0.00043594942068130894,,S
3,male,0.3987222848553175,0,0,350403,0.0007782540695617535,,S
3,male,0.37218010356136805,1,9,CA. 2343,0.0007264471819317893,,S
1,female,0.7244143805586872,0,1,PC 17755,0.0014139627031968648,B51 B53 B55,C
3,male,0.37218010356136805,1,1,A/5. 851,0.0007264471819317893,,S
3,female,0.19829637980709008,0,0,348125,0.00038704875655553125,,S
2,male,0.32356257046223225,0,0,237670,0.0006315520771844202,,S
3,female,0.47388199924840285,0,0,2688,0.0009249560619390869,,C
2,male,0.2985093323312038,0,0,248726,0.0005826514130586424,,S
2,female,0.3861956657898033,0,0,F.C.C. 13528,0.0007538037374988645,,S
1,female,0.5615683327070023,0,1,PC 17759,0.0010961083863793091,D10 D12,C
2,male,0.311035951396718,0,0,F.C.C. 13540,0.0006071017451215313,,S
2,male,0.22334961793811847,0,0,S.O.C. 14879,0.00043594942068130894,,S
2,male,0.6116748089690592,1,2,220845,0.0011939097146308646,,S
3,female,0.0,1,2,C.A. 2315,0.0,,S
1,male,0.6242014280345735,0,0,113044,0.0012183600466937536,E60,S
1,female,0.7369409996242015,2,0,11769,0.0014384130352597538,C101,S
3,male,0.37218010356136805,0,0,1222,0.0007264471819317893,,S
3,male,0.37218010356136805,0,0,368402,0.0007264471819317893,,Q
3,female,0.3736690467242891,1,0,349910,0.0007293534054359757,,S
3,male,0.17950645120881875,8,2,CA. 2343,0.0003503732584611979,,S
2,female,0.2985093323312038,1,1,S.C./PARIS 2079,0.0005826514130586424,,C
2,female,0.3861956657898033,0,0,CA 31352,0.0007538037374988645,,S
3,male,0.33608918952774647,0,0,315083,0.000656002409247309,,S
1,female,0.311035951396718,1,0,11765,0.0006071017451215313,E50,C
3,female,0.37218010356136805,1,9,CA. 2343,0.0007264471819317893,,S
3,male,0.37218010356136805,1,0,2689,0.0007264471819317893,,C
3,female,0.27345609420017536,0,0,3101295,0.0005337507489328646,,S
1,female,0.5615683327070023,0,1,112378,0.0010961083863793091,,C
2,male,0.36114242765877486,0,0,SC/PARIS 2147,0.0007049030733730868,,C
2,male,0.26092947513466114,1,0,28133,0.0005093004168699757,,S
1,female,0.3861956657898033,0,0,16966,0.0007538037374988645,E39 E41,C
1,male,0.6116748089690592,0,0,112058,0.0011939097146308646,B52 B54 B56,S
2,male,0.5490417136414881,0,0,248746,0.0010716580543164201,,S
1,female,0.6743079042966303,1,1,33638,0.0013161613749453093,A34,S
1,female,0.5615683327070023,0,0,PC 17608,0.0010961083863793091,,C
3,female,0.27345609420017536,2,0,315152,0.0005337507489328646,,S
2,male,0.26092947513466114,0,0,29107,0.0005093004168699757,,S
1,male,0.6868345233621446,0,0,680,0.001340611707008198,C39,S
3,male,0.06050357008643367,4,2,347077,0.00011809510386375336,,S
3,male,0.37218010356136805,0,0,366713,0.0007264471819317893,,Q
3,male,0.32356257046223225,0,0,330910,0.0006315520771844202,,Q
3,female,0.37218010356136805,0,0,364498,0.0007264471819317893,,S
3,female,0.2358762370036327,1,0,376566,0.0004603997527441978,,S
2,male,0.37218010356136805,0,0,SC/PARIS 2159,0.0007264471819317893,,S
2,female,0.2985093323312038,1,2,220845,0.0005826514130586424,,S
3,male,0.2985093323312038,0,0,349911,0.0005826514130586424,,S
2,male,0.711887761493173,0,0,244346,0.0013895123711339758,,S
3,male,0.26092947513466114,0,0,364858,0.0005093004168699757,,Q
3,male,0.0730301891519479,3,1,349909,0.00014254543592664228,,S
1,male,0.2859827132656896,0,0,12749,0.0005582010809957534,B24,S
1,female,0.6367280471000877,0,1,PC 17592,0.0012428103787566426,D28,S
3,male,0.16071652261054742,0,2,C.A. 2673,0.0003136977603668645,,S
2,male,0.5866215708380308,0,0,C.A. 30769,0.0011450090505050869,,S
3,male,0.36114242765877486,3,1,315153,0.0007049030733730868,,S
1,female,0.22334961793811847,1,0,13695,0.00043594942068130894,C31,S
3,male,0.2985093323312038,0,0,371109,0.0005826514130586424,,Q
1,female,0.599148189903545,1,1,13567,0.0011694593825679759,B41,C
3,male,0.27345609420017536,0,0,347065,0.0005337507489328646,,S
3,male,0.3861956657898033,0,0,21332,0.0007538037374988645,,Q
1,female,0.3736690467242891,0,0,36928,0.0007293534054359757,C7,S
2,male,0.47388199924840285,1,0,28664,0.0009249560619390869,,S
1,female,0.27345609420017536,0,1,112378,0.0005337507489328646,,C
1,male,0.21082299887260428,0,0,113059,0.00041149908861842007,,S
1,male,0.5365150945759739,1,0,17765,0.0010472077222535314,D40,C
2,male,0.24840285606914692,0,0,SC/PARIS 2166,0.00048485008480708675,D38,C
2,male,0.2859827132656896,1,0,28666,0.0005582010809957534,,S
1,male,0.6242014280345735,1,1,113503,0.0012183600466937536,C80,C
3,female,0.37218010356136805,0,0,334915,0.0007264471819317893,,Q
3,female,0.035450331955405236,1,1,SOTON/O.Q. 3101315,6.919443973797557e-05,,S
3,female,0.37218010356136805,0,0,365237,0.0007264471819317893,,Q
1,female,0.46135538018288863,1,0,19928,0.000900505729876198,C78,Q
3,female,0.3486158085932607,0,0,347086,0.000680452741310198,,S
3,male,0.37218010356136805,0,0,A.5. 3236,0.0007264471819317893,,S
1,female,0.4864086183139171,0,0,PC 17758,0.0009494063940019758,C105,C
3,male,0.48014530878115996,0,0,SOTON/O.Q. 3101262,0.0009371812279705314,,S
3,male,0.37218010356136805,0,0,359309,0.0007264471819317893,,S
3,male,0.37218010356136805,1,1,2668,0.0007264471819317893,,C
